file,line_number,word
6,6,group
6,6,we
6,6,will
6,6,investigate
6,6,the
6,6,opportunities
6,6,granted
6,6,to
6,6,women
6,6,in
6,6,both
6,6,organizations
6,6,while
6,6,also
6,6,studying
6,6,the
6,6,application
6,6,process
6,6,for
6,6,both
6,6,institutions
6,6,this
6,6,will
6,6,help
6,6,us
6,6,better
6,6,understand
6,6,the
6,6,gender
6,6,inequality
6,6,that
6,6,persists
6,6,in
6,6,the
6,6,film
6,6,industry
6,6,based
6,6,on
6,6,our
6,6,prior
6,6,research
6,6,through
6,6,this
6,6,lense
6,6,we
6,6,will
6,6,attempt
6,6,to
6,6,visit
6,6,both
6,6,companies
6,6,to
6,6,ask
6,6,questions
6,6,and
6,6,observe
6,6,the
6,6,company
6,6,operations
6,6,we
6,6,will
6,6,ask
6,6,women
6,6,make
6,6,movies
6,6,how
6,6,they
6,6,choose
6,6,the
6,6,films
6,6,they
6,6,wish
6,6,to
6,6,promote
6,6,we
6,6,will
6,6,also
6,6,ask
6,6,if
6,6,they
6,6,feel
6,6,that
6,6,their
6,6,work
6,6,is
6,6,disregarded
6,6,in
6,6,the
6,6,film
6,6,industry
6,6,because
6,6,of
6,6,people
6,6,s
6,6,prejudice
6,6,towards
6,6,their
6,6,initiative
6,6,how
6,6,do
6,6,they
6,6,go
6,6,about
6,6,funding
6,6,and
6,6,sponsorship
6,6,for
6,6,their
6,6,company
6,6,as
6,6,well
6,6,we
6,6,also
6,6,will
6,6,want
6,6,to
6,6,look
6,6,at
6,6,how
6,6,well
6,6,the
6,6,films
6,6,they
6,6,promote
6,6,do
6,6,critically
6,6,as
6,6,well
6,6,as
6,6,financially
6,6,we
6,6,will
6,6,compare
6,6,these
6,6,answers
6,6,with
6,6,what
6,6,we
6,6,observe
6,6,at
6,6,one
6,6,of
6,6,the
6,6,larger
6,6,film
6,6,production
6,6,companies
6,6,in
6,6,nyc
6,6,although
6,6,we
6,6,will
6,6,not
6,6,be
6,6,able
6,6,to
6,6,ask
6,6,as
6,6,direct
6,6,questions
6,6,to
6,6,these
6,6,companies
6,6,we
6,6,will
6,6,still
6,6,want
6,6,to
6,6,better
6,6,understand
6,6,their
6,6,application
6,6,process
6,6,for
6,6,employees
6,6,we
6,6,will
6,6,also
6,6,ask
6,6,how
6,6,they
6,6,choose
6,6,the
6,6,best
6,6,films
6,6,to
6,6,make
6,6,and
6,6,who
6,6,to
6,6,hire
6,6,as
6,6,the
6,6,best
6,6,director
6,6,actor
6,6,etc
6,6,we
6,6,are
6,6,reaching
6,6,out
6,6,to
6,6,all
6,6,of
6,6,these
6,6,companies
6,6,at
6,6,the
6,6,moment
6,6,through
6,6,email
6,6,and
6,6,phone
6,6,to
6,6,try
6,6,and
6,6,set
6,6,up
6,6,a
6,6,site
6,6,interview
6,6,and
6,6,tour
6,6,we
6,6,used
6,6,this
6,6,template
6,6,for
6,6,contacting
6,6,businesses
6,8,to
6,8,whom
6,8,it
6,8,may
6,8,concern
6,9,my
6,9,name
6,9,is
6,9,student
6,9,name
6,9,and
6,9,i
6,9,am
6,9,currently
6,9,a
6,9,student
6,9,studying
6,9,at
6,9,columbia
6,9,university
6,9,for
6,9,one
6,9,of
6,9,my
6,9,courses
6,9,we
6,9,are
6,9,required
6,9,to
6,9,do
6,9,a
6,9,group
6,9,project
6,9,in
6,9,order
6,9,to
6,9,better
6,9,understand
6,9,the
6,9,economic
6,9,and
6,9,cultural
6,9,structures
6,9,behind
6,9,the
6,9,arts
6,9,and
6,9,entertainment
6,9,industry
6,9,it
6,9,would
6,9,be
6,9,an
6,9,honor
6,9,if
6,9,some
6,9,of
6,9,my
6,9,fellow
6,9,students
6,9,and
6,9,i
6,9,could
6,9,schedule
6,9,a
6,9,time
6,9,to
6,9,tour
6,9,your
6,9,headquarters
6,9,in
6,9,order
6,9,to
6,9,gain
6,9,a
6,9,better
6,9,understanding
6,9,of
6,9,the
6,9,company
6,9,and
6,9,its
6,9,role
6,9,in
6,9,the
6,9,creative
6,9,process
6,9,for
6,9,our
6,9,project
6,9,please
6,9,let
6,9,me
6,9,know
6,9,if
6,9,you
6,9,think
6,9,this
6,9,is
6,9,a
6,9,possibility
6,9,thank
6,9,you
6,9,for
6,9,you
6,9,time
6,10,best
6,11,________
6,13,we
6,13,have
6,13,already
6,13,contacted
6,13,emily
6,13,sternlicht
6,13,the
6,13,marketing
6,13,outreach
6,13,coordinator
6,13,at
6,13,women
6,13,make
6,13,movies
6,13,and
6,13,are
6,13,waiting
6,13,to
6,13,hear
6,13,back
6,13,from
6,13,them
6,13,we
6,13,have
6,13,also
6,13,contacted
6,13,weinstein
6,13,group
6,13,and
6,13,sony
6,13,pictures
6,13,classics
6,13,and
6,13,are
6,13,waiting
6,13,for
6,13,a
6,13,reply
6,15,bielby
6,15,d
6,15,d
6,15,bielby
6,15,w
6,15,t
6,15,1996
6,15,women
6,15,and
6,15,men
6,15,in
6,15,film
6,15,gender
6,15,inequality
6,15,among
6,15,writers
6,15,in
6,15,a
6,15,culture
6,15,industry
6,15,gender
6,15,society
6,15,10
6,15,3
6,15,248
6,15,270
6,17,mercer
6,17,a
6,17,2014
6,17,march
6,17,12
6,17,hollywood's
6,17,problem
6,17,with
6,17,women
6,17,of
6,17,color
6,17,is
6,17,even
6,17,worse
6,17,than
6,17,you
6,17,realize
7,1,group
7,1,7
7,1,project
7,1,proposal
7,3,program
7,3,description
7,3,research
7,3,interest
7,4,we
7,4,are
7,4,looking
7,4,at
7,4,studying
7,4,the
7,4,local
7,4,diy
7,4,music
7,4,community
7,4,a
7,4,contemporary
7,4,punk
7,4,subculture
7,4,that
7,4,centers
7,4,on
7,4,a
7,4,do
7,4,it
7,4,yourself
7,4,ethic
7,4,in
7,4,brooklyn
7,4,the
7,4,diy
7,4,community
7,4,operates
7,4,on
7,4,a
7,4,participant
7,4,model
7,4,in
7,4,other
7,4,words
7,4,the
7,4,audience
7,4,is
7,4,not
7,4,simply
7,4,a
7,4,consumerist
7,4,body
7,4,instead
7,4,the
7,4,audience
7,4,contributes
7,4,to
7,4,the
7,4,proliferation
7,4,of
7,4,culture
7,4,directly
7,4,making
7,4,music
7,4,art
7,4,and
7,4,zines
7,4,many
7,4,times
7,4,it
7,4,will
7,4,be
7,4,fellow
7,4,artists
7,4,who
7,4,provide
7,4,lodging
7,4,organize
7,4,shows
7,4,tour
7,4,with
7,4,and
7,4,attend
7,4,the
7,4,concerts
7,4,of
7,4,other
7,4,bands
7,4,it
7,4,is
7,4,a
7,4,community
7,4,that
7,4,strives
7,4,to
7,4,promote
7,4,independence
7,4,self
7,4,expression
7,4,and
7,4,inclusion
7,4,however
7,4,the
7,4,punk
7,4,culture
7,4,from
7,4,which
7,4,diy
7,4,descends
7,4,has
7,4,a
7,4,history
7,4,of
7,4,being
7,4,mostly
7,4,white
7,4,and
7,4,male
7,4,dominated
7,4,but
7,4,the
7,4,success
7,4,of
7,4,the
7,4,diy
7,4,social
7,4,project
7,4,is
7,4,dependent
7,4,on
7,4,the
7,4,comfort
7,4,of
7,4,its
7,4,participants
7,4,with
7,4,sharing
7,4,both
7,4,artistic
7,4,and
7,4,physical
7,4,spaces
7,4,collective
7,4,interest
7,4,and
7,4,continued
7,4,support
7,4,the
7,4,community
7,4,often
7,4,converges
7,4,at
7,4,independently
7,4,organized
7,4,shows
7,4,in
7,4,spaces
7,4,such
7,4,as
7,4,concert
7,4,venues
7,4,or
7,4,basements
7,4,to
7,4,play
7,4,or
7,4,listen
7,4,to
7,4,music
7,4,they
7,4,are
7,4,epicenters
7,4,of
7,4,cultural
7,4,exchange
7,4,and
7,4,we
7,4,believe
7,4,that
7,4,the
7,4,people
7,4,running
7,4,the
7,4,venues
7,4,and
7,4,booking
7,4,the
7,4,shows
7,4,may
7,4,play
7,4,a
7,4,significant
7,4,role
7,4,in
7,4,the
7,4,culture
7,4,of
7,4,community
7,4,going
7,4,forward
7,4,we
7,4,are
7,4,interested
7,4,what
7,4,actions
7,4,if
7,4,any
7,4,are
7,4,taken
7,4,by
7,4,venue
7,4,managers
7,4,or
7,4,bookers
7,4,to
7,4,encourage
7,4,or
7,4,increase
7,4,diversity
7,6,methodology
7,6,objectives
7,7,site
7,7,visit
7,7,objectives
7,8,attend
7,8,several
7,8,2
7,8,4
7,8,shows
7,8,within
7,8,the
7,8,borough
7,8,of
7,8,brooklyn
7,9,gather
7,9,data
7,9,needed
7,9,to
7,9,construct
7,9,common
7,9,diy
7,9,community
7,9,personas
7,9,and
7,9,scenarios
7,9,specifically
7,10,what
7,10,are
7,10,the
7,10,demographics
7,10,of
7,10,the
7,10,audience
7,10,what
7,10,are
7,10,the
7,10,demographics
7,10,of
7,10,the
7,10,bands
7,10,are
7,10,they
7,10,diverse
7,10,or
7,10,not
7,11,document
7,11,setting
7,11,flow
7,11,of
7,11,the
7,11,shows
7,11,specifically
7,11,shifts
7,11,changes
7,11,in
7,11,bands
7,11,performances
7,11,crowd
7,11,audience
7,11,reaction
7,11,and
7,11,participation
7,12,we
7,12,will
7,12,seek
7,12,a
7,12,broad
7,12,understanding
7,12,of
7,12,the
7,12,diy
7,12,community
7,12,and
7,12,their
7,12,community
7,12,values
7,12,we
7,12,are
7,12,interested
7,12,in
7,12,the
7,12,actions
7,12,taken
7,12,to
7,12,increase
7,12,the
7,12,diversity
7,12,of
7,12,this
7,12,community
7,12,and
7,12,how
7,12,the
7,12,day
7,12,to
7,12,day
7,12,activities
7,12,of
7,12,venue
7,12,managers
7,12,or
7,12,bookers
7,12,as
7,12,well
7,12,as
7,12,the
7,12,environment
7,12,setting
7,12,of
7,12,these
7,12,shows
7,12,play
7,12,a
7,12,big
7,12,part
7,12,in
7,12,shaping
7,12,the
7,12,culture
7,12,of
7,12,this
7,12,community
7,12,this
7,12,data
7,12,will
7,12,be
7,12,gathered
7,12,through
7,12,informal
7,12,interviews
7,12,with
7,12,managers
7,12,bookers
7,12,as
7,12,well
7,12,as
7,12,band
7,12,members
7,12,and
7,12,audience
7,12,members
7,12,and
7,12,observational
7,12,data
7,12,will
7,12,also
7,12,be
7,12,collected
7,12,upon
7,12,site
7,12,visits
7,14,theoretical
7,14,basis
7,14,literature
7,14,review
7,15,the
7,15,theoretical
7,15,basis
7,15,for
7,15,studying
7,15,the
7,15,diy
7,15,punk
7,15,music
7,15,scene
7,15,in
7,15,brooklyn
7,15,is
7,15,one
7,15,that
7,15,is
7,15,based
7,15,on
7,15,the
7,15,culture
7,15,of
7,15,punk
7,15,and
7,15,more
7,15,specifically
7,15,the
7,15,historical
7,15,demographics
7,15,of
7,15,the
7,15,movement
7,15,audience
7,15,members
7,15,are
7,15,full
7,15,cultural
7,15,participants
7,15,often
7,15,band
7,15,members
7,15,artists
7,15,zine
7,15,makers
7,15,and
7,15,this
7,15,model
7,15,of
7,15,dualistic
7,15,support
7,15,and
7,15,contribution
7,15,is
7,15,key
7,15,to
7,15,the
7,15,self
7,15,sufficiency
7,15,culture
7,15,many
7,15,venue
7,15,owners
7,15,are
7,15,seeking
7,15,to
7,15,expand
7,15,their
7,15,audiences
7,15,while
7,15,still
7,15,maintaining
7,15,a
7,15,safe
7,15,and
7,15,respected
7,15,space
7,15,for
7,15,all
7,15,ethnicities
7,15,genders
7,15,and
7,15,sexualities
7,15,that
7,15,promote
7,15,diy
7,15,punk
7,15,cultural
7,15,values
7,15,the
7,15,white
7,15,male
7,15,dominated
7,15,demographics
7,15,of
7,15,punk
7,15,culture
7,15,do
7,15,not
7,15,reflect
7,15,the
7,15,expressive
7,15,values
7,15,or
7,15,the
7,15,inherent
7,15,inclusivity
7,15,that
7,15,is
7,15,part
7,15,of
7,15,the
7,15,diy
7,15,project
7,15,and
7,15,the
7,15,contemporary
7,15,scene
7,15,strives
7,15,to
7,15,distance
7,15,itself
7,15,from
7,15,this
7,15,part
7,15,of
7,15,the
7,15,cultural
7,15,heritage
7,17,duncombe
7,17,and
7,17,trembley
7,17,s
7,17,book
7,17,white
7,17,riot
7,17,punk
7,17,rock
7,17,and
7,17,the
7,17,politics
7,17,of
7,17,race
7,17,provided
7,17,primary
7,17,source
7,17,accounts
7,17,of
7,17,the
7,17,historical
7,17,punk
7,17,rock
7,17,scene
7,17,haynes
7,17,book
7,17,music
7,17,difference
7,17,and
7,17,the
7,17,residue
7,17,of
7,17,race
7,17,provided
7,17,additional
7,17,information
7,17,about
7,17,race
7,17,in
7,17,the
7,17,punk
7,17,diy
7,17,scene
7,17,clark
7,17,s
7,17,article
7,17,the
7,17,death
7,17,and
7,17,life
7,17,of
7,17,punk
7,17,the
7,17,last
7,17,subculture
7,17,from
7,17,the
7,17,text
7,17,the
7,17,post
7,17,subcultures
7,17,reader
7,17,and
7,17,schiermer
7,17,s
7,17,article
7,17,late
7,17,modern
7,17,hipsters
7,17,new
7,17,tendencies
7,17,in
7,17,popular
7,17,culture
7,17,helped
7,17,us
7,17,consider
7,17,the
7,17,relationship
7,17,between
7,17,punk
7,17,and
7,17,the
7,17,contemporary
7,17,diy
7,17,subculture
7,17,importantly
7,17,schiermer
7,17,focuses
7,17,on
7,17,the
7,17,implications
7,17,of
7,17,hipster
7,17,culture
7,17,on
7,17,new
7,17,ways
7,17,of
7,17,being
7,17,together
7,17,and
7,17,cultural
7,17,development
7,17,griffin
7,17,s
7,17,article
7,17,gendered
7,17,performance
7,17,and
7,17,performing
7,17,gender
7,17,in
7,17,the
7,17,diy
7,17,punk
7,17,and
7,17,hardcore
7,17,music
7,17,scene
7,17,provided
7,17,us
7,17,with
7,17,the
7,17,relevant
7,17,background
7,17,information
7,17,for
7,17,formulating
7,17,our
7,17,hypotheses
7,17,about
7,17,gender
7,17,in
7,17,the
7,17,punk
7,17,diy
7,17,scene
7,17,it
7,17,deals
7,17,with
7,17,the
7,17,complex
7,17,and
7,17,sometimes
7,17,contradictory
7,17,relationship
7,17,between
7,17,punk
7,17,ideology
7,17,and
7,17,practice
7,17,similar
7,17,to
7,17,this
7,17,project
7,17,griffin
7,17,observed
7,17,shows
7,17,and
7,17,conversed
7,17,with
7,17,participants
7,17,to
7,17,elucidate
7,17,the
7,17,notion
7,17,of
7,17,imagined
7,17,community
7,17,and
7,17,collectivity
7,17,in
7,17,the
7,17,uk
7,17,diy
7,17,scene
7,19,back
7,19,up
7,19,plan
7,19,contact
7,19,hi
7,19,fi
7,19,snock
7,19,uptown
7,19,a
7,19,columbia
7,19,university
7,19,organization
7,19,that
7,19,seeks
7,19,to
7,19,create
7,19,a
7,19,diy
7,19,community
7,19,on
7,19,campus
7,19,they
7,19,regularly
7,19,books
7,19,shows
7,19,on
7,19,campus
7,19,specifically
7,19,for
7,19,bands
7,19,with
7,19,columbia
7,19,affiliates
7,19,our
7,19,back
7,19,up
7,19,plan
7,19,addresses
7,19,the
7,19,same
7,19,issues
7,19,at
7,19,the
7,19,local
7,19,level
7,19,of
7,19,the
7,19,columbia
7,19,university
7,19,campus
7,19,scene
7,21,contacts
7,21,logistics
7,22,primary
7,22,contacts
7,22,all
7,22,emails
7,22,have
7,22,been
7,22,obtained
7,23,1
7,23,oliver
7,23,ignatius
7,23,owner
7,23,and
7,23,curator
7,23,of
7,23,mama
7,23,coco
7,23,s
7,23,funky
7,23,kitchen
7,23,a
7,23,recording
7,23,studio
7,23,and
7,23,concert
7,23,venue
7,23,in
7,23,brooklyn
7,24,2
7,24,palisades
7,24,a
7,24,popular
7,24,concert
7,24,venue
7,24,art
7,24,gallery
7,24,in
7,24,brooklyn
7,25,3
7,25,ben
7,25,hozie
7,25,member
7,25,of
7,25,the
7,25,band
7,25,bodega
7,25,bay
7,25,a
7,25,regular
7,25,booker
7,25,and
7,25,attendee
7,25,of
7,25,shows
7,27,additional
7,27,contacts
7,27,all
7,27,emails
7,27,have
7,27,been
7,27,obtained
7,28,1
7,28,dash
7,28,speaks
7,28,owner
7,28,and
7,28,curator
7,28,of
7,28,friends
7,28,and
7,28,lovers
7,28,a
7,28,small
7,28,concert
7,28,venue
7,28,in
7,28,brooklyn
7,29,2
7,29,hal
7,29,baker
7,29,books
7,29,for
7,29,and
7,29,lives
7,29,at
7,29,the
7,29,concert
7,29,venue
7,29,272
7,29,siegel
7,30,3
7,30,christopher
7,30,allen
7,30,stillmank
7,30,former
7,30,owner
7,30,and
7,30,curator
7,30,of
7,30,the
7,30,batcave
7,30,a
7,30,basement
7,30,venue
7,30,in
7,30,montclair
7,30,nj
7,30,currently
7,30,working
7,30,at
7,30,old
7,30,mogul
7,30,theatre
7,30,a
7,30,concert
7,30,venue
7,30,in
7,30,montclair
7,30,nj
7,31,4
7,31,jonathan
7,31,ben
7,31,menachem
7,31,runs
7,31,the
7,31,online
7,31,music
7,31,publication
7,31,no
7,31,smoking
7,31,media
7,31,and
7,31,books
7,31,shows
7,33,note
7,33,all
7,33,contacts
7,33,are
7,33,familiar
7,33,to
7,33,a
7,33,member
7,33,of
7,33,the
7,33,group
7,33,and
7,33,have
7,33,had
7,33,previous
7,33,communications
7,35,references
7,36,clark
7,36,dylan
7,36,2003
7,36,the
7,36,death
7,36,and
7,36,life
7,36,of
7,36,punk
7,36,the
7,36,last
7,36,subculture
7,36,in
7,36,david
7,36,muggleton
7,37,and
7,37,rupert
7,37,weinzierl
7,37,eds
7,37,the
7,37,post
7,37,subcultures
7,37,reader
7,37,oxford
7,37,berg
7,39,duncombe
7,39,stephen
7,39,trembley
7,39,maxwell
7,39,2011
7,39,white
7,39,riot
7,39,punk
7,39,rock
7,39,and
7,39,the
7,39,politics
7,39,of
7,40,race
7,40,brooklyn
7,40,verso
7,42,griffin
7,42,naomi
7,42,2012
7,42,gendered
7,42,performance
7,42,and
7,42,performing
7,42,gender
7,42,in
7,42,the
7,42,diy
7,42,punk
7,42,and
7,43,hardcore
7,43,music
7,43,scene
7,43,journal
7,43,of
7,43,international
7,43,women
7,43,s
7,43,studies
7,43,13
7,43,2
7,45,haynes
7,45,jo
7,45,2013
7,45,music
7,45,difference
7,45,and
7,45,the
7,45,residue
7,45,of
7,45,race
7,45,new
7,45,york
7,45,routledge
7,47,schiermer
7,47,bj
7,47,rn
7,47,2014
7,47,late
7,47,modern
7,47,hipsters
7,47,new
7,47,tendencies
7,47,in
7,47,popular
7,47,culture
7,47,acta
7,48,sociologica
7,48,57
7,48,2
7,48,167
7,48,181
8,1,william
8,1,su
8,1,rebecca
8,1,chinn
8,2,amy
8,2,tong
8,2,danya
8,2,hu
8,2,nadia
8,2,halim
8,4,group
8,4,8
8,4,proposal
8,4,entertainment
8,6,our
8,6,project
8,6,focuses
8,6,on
8,6,cultural
8,6,psychology
8,6,representation
8,6,and
8,6,diversity
8,6,in
8,6,entertainment
8,6,specifically
8,6,radio
8,6,and
8,6,music
8,6,the
8,6,tiny
8,6,desk
8,6,concert
8,6,series
8,6,showcases
8,6,a
8,6,deeply
8,6,talented
8,6,and
8,6,passionate
8,6,lineup
8,6,performers
8,6,as
8,6,well
8,6,as
8,6,a
8,6,level
8,6,of
8,6,diversity
8,6,that
8,6,s
8,6,hard
8,6,to
8,6,find
8,6,elsewhere
8,6,our
8,6,project
8,6,team
8,6,is
8,6,fascinated
8,6,by
8,6,this
8,6,and
8,6,wants
8,6,to
8,6,know
8,6,more
8,6,about
8,6,the
8,6,process
8,6,of
8,6,selecting
8,6,artists
8,6,ideally
8,6,we
8,6,want
8,6,to
8,6,interview
8,6,someone
8,6,on
8,6,the
8,6,tiny
8,6,desk
8,6,or
8,6,all
8,6,songs
8,6,considered
8,6,team
8,6,about
8,6,inclusion
8,6,policies
8,6,how
8,6,decisions
8,6,are
8,6,made
8,6,as
8,6,well
8,6,as
8,6,npr
8,6,culture
8,6,in
8,6,general
8,8,in
8,8,order
8,8,to
8,8,dig
8,8,deep
8,8,and
8,8,obtain
8,8,our
8,8,desired
8,8,answers
8,8,we
8,8,will
8,8,ask
8,8,them
8,8,questions
8,8,that
8,8,reflect
8,8,how
8,8,they
8,8,choose
8,8,their
8,8,workers
8,8,and
8,8,performers
8,8,for
8,8,example
8,8,we
8,8,would
8,8,ask
8,8,them
8,8,what
8,8,the
8,8,pre
8,8,requisites
8,8,are
8,8,in
8,8,order
8,8,to
8,8,apply
8,8,for
8,8,a
8,8,position
8,8,pre
8,8,requisites
8,8,such
8,8,as
8,8,college
8,8,degrees
8,8,could
8,8,themselves
8,8,be
8,8,discrimination
8,8,on
8,8,many
8,8,levels
8,8,a
8,8,college
8,8,degree
8,8,could
8,8,tell
8,8,npr
8,8,about
8,8,an
8,8,applicant
8,8,s
8,8,financial
8,8,background
8,8,and
8,8,social
8,8,background
8,8,furthermore
8,8,we
8,8,would
8,8,directly
8,8,ask
8,8,them
8,8,if
8,8,they
8,8,have
8,8,a
8,8,set
8,8,ratio
8,8,for
8,8,employees
8,8,of
8,8,different
8,8,race
8,8,gender
8,8,and
8,8,socio
8,8,economic
8,8,status
8,8,then
8,8,to
8,8,follow
8,8,up
8,8,we
8,8,would
8,8,then
8,8,ask
8,8,to
8,8,determine
8,8,how
8,8,successful
8,8,these
8,8,companies
8,8,such
8,8,as
8,8,npr
8,8,really
8,8,are
8,8,at
8,8,implementing
8,8,their
8,8,diversity
8,8,programs
8,10,the
8,10,main
8,10,component
8,10,of
8,10,our
8,10,site
8,10,visit
8,10,will
8,10,ideally
8,10,be
8,10,a
8,10,conversation
8,10,with
8,10,a
8,10,representative
8,10,about
8,10,diversity
8,10,quotas
8,10,implemented
8,10,programs
8,10,processes
8,10,for
8,10,selecting
8,10,artists
8,10,and
8,10,stories
8,10,and
8,10,efforts
8,10,to
8,10,increase
8,10,audience
8,10,diversity
8,10,however
8,10,we
8,10,would
8,10,also
8,10,like
8,10,to
8,10,speak
8,10,to
8,10,individual
8,10,workers
8,10,and
8,10,see
8,10,what
8,10,their
8,10,perspectives
8,10,on
8,10,these
8,10,issues
8,10,are
8,10,since
8,10,the
8,10,bigger
8,10,picture
8,10,sometimes
8,10,overshadows
8,10,the
8,10,inner
8,10,workings
8,10,of
8,10,a
8,10,company
8,10,it
8,10,would
8,10,be
8,10,important
8,10,that
8,10,we
8,10,see
8,10,the
8,10,workers
8,10,own
8,10,viewpoints
8,10,generally
8,10,we
8,10,will
8,10,also
8,10,informally
8,10,be
8,10,observing
8,10,npr
8,10,culture
8,10,looking
8,10,at
8,10,representation
8,10,in
8,10,the
8,10,actual
8,10,workplace
8,10,and
8,10,how
8,10,different
8,10,people
8,10,interact
8,12,our
8,12,project
8,12,contains
8,12,many
8,12,theoretical
8,12,bases
8,12,the
8,12,first
8,12,is
8,12,that
8,12,diversity
8,12,of
8,12,a
8,12,company
8,12,or
8,12,firm
8,12,can
8,12,be
8,12,very
8,12,ambiguous
8,12,and
8,12,debatable
8,12,for
8,12,example
8,12,a
8,12,news
8,12,company
8,12,may
8,12,tell
8,12,the
8,12,public
8,12,about
8,12,stories
8,12,that
8,12,contain
8,12,a
8,12,wide
8,12,variety
8,12,of
8,12,cultural
8,12,and
8,12,racial
8,12,issues
8,12,however
8,12,diversity
8,12,of
8,12,displayed
8,12,information
8,12,does
8,12,not
8,12,mean
8,12,that
8,12,there
8,12,is
8,12,diversity
8,12,in
8,12,the
8,12,company
8,12,s
8,12,sources
8,12,of
8,12,information
8,12,the
8,12,second
8,12,theoretical
8,12,basis
8,12,is
8,12,that
8,12,diversity
8,12,especially
8,12,in
8,12,the
8,12,workplace
8,12,incorporates
8,12,gender
8,12,sexuality
8,12,socio
8,12,economic
8,12,status
8,12,political
8,12,views
8,12,etc
8,12,we
8,12,have
8,12,to
8,12,take
8,12,into
8,12,account
8,12,all
8,12,of
8,12,these
8,12,types
8,12,of
8,12,diversity
8,12,because
8,12,many
8,12,of
8,12,them
8,12,are
8,12,overlooked
8,12,by
8,12,society
8,12,but
8,12,any
8,12,of
8,12,these
8,12,could
8,12,be
8,12,easily
8,12,targeted
8,12,by
8,12,a
8,12,company
8,14,we
8,14,ve
8,14,already
8,14,reached
8,14,out
8,14,to
8,14,npr
8,14,through
8,14,their
8,14,automated
8,14,system
8,14,and
8,14,social
8,14,media
8,14,snapchat
8,14,tumblr
8,14,ted
8,14,s
8,14,automated
8,14,system
8,14,and
8,14,the
8,14,nuyorican
8,14,poet
8,14,s
8,14,cafe
8,14,s
8,14,email
8,14,and
8,14,phone
8,14,systems
8,14,we
8,14,re
8,14,yet
8,14,to
8,14,get
8,14,any
8,14,replies
8,14,we
8,14,will
8,14,continue
8,14,to
8,14,contact
8,14,businesses
8,14,in
8,14,the
8,14,following
8,14,ways
8,14,calling
8,14,the
8,14,nuyorican
8,14,poetry
8,14,society
8,14,again
8,14,emailing
8,14,ted
8,14,again
8,14,npr
8,14,s
8,14,twitter
8,14,s
8,16,relevant
8,16,literature
8,16,for
8,16,our
8,16,project
8,17,https
8,17,www.nationalreview.com
8,17,nrd
8,17,articles
8,17,397924
8,17,unbearable
8,17,whiteness
8,17,being
8,17,npr
8,18,http
8,18,www.jstor.org
8,18,stable
8,18,pdf
8,18,258668
8,18,pdf
8,19,http
8,19,www.tandfonline.com
8,19,doi
8,19,abs
8,19,10.1207
8,19,s15326926clp0601_02
8,20,http
8,20,m.jci.sagepub.com
8,20,content
8,20,23
8,20,4
8,20,390
8,20,short
8,21,http
8,21,m.mcs.sagepub.com
8,21,content
8,21,31
8,21,1
8,21,151
8,21,extract
8,24,introductory
8,24,email
8,26,dear
8,26,all
8,26,songs
8,26,considered
8,26,and
8,26,tiny
8,26,desk
8,26,folks
8,28,as
8,28,a
8,28,long
8,28,time
8,28,npr
8,28,fan
8,28,with
8,28,a
8,28,life
8,28,soundtrack
8,28,comprised
8,28,of
8,28,tiny
8,28,desk
8,28,concerts
8,28,songs
8,28,considered
8,28,and
8,28,late
8,28,night
8,28,jazz
8,28,i
8,28,m
8,28,thrilled
8,28,to
8,28,be
8,28,writing
8,28,this
8,28,email
8,28,my
8,28,name
8,28,is
8,28,rebecca
8,28,and
8,28,i
8,28,m
8,28,part
8,28,of
8,28,a
8,28,student
8,28,run
8,28,research
8,28,project
8,28,through
8,28,the
8,28,columbia
8,28,university
8,28,psychology
8,28,department
8,30,the
8,30,project
8,30,focuses
8,30,on
8,30,cultural
8,30,psychology
8,30,representation
8,30,and
8,30,diversity
8,30,in
8,30,entertainment
8,30,specifically
8,30,radio
8,30,and
8,30,music
8,30,the
8,30,tiny
8,30,desk
8,30,concert
8,30,series
8,30,showcases
8,30,a
8,30,deeply
8,30,talented
8,30,and
8,30,passionate
8,30,lineup
8,30,performers
8,30,as
8,30,well
8,30,as
8,30,a
8,30,level
8,30,of
8,30,diversity
8,30,that
8,30,s
8,30,hard
8,30,to
8,30,find
8,30,elsewhere
8,30,my
8,30,project
8,30,team
8,30,and
8,30,i
8,30,are
8,30,fascinated
8,30,by
8,30,this
8,30,and
8,30,want
8,30,to
8,30,know
8,30,more
8,30,about
8,30,the
8,30,process
8,30,of
8,30,selecting
8,30,artists
8,32,would
8,32,it
8,32,be
8,32,possible
8,32,to
8,32,meet
8,32,with
8,32,a
8,32,representative
8,32,to
8,32,talk
8,32,about
8,32,your
8,32,standards
8,32,of
8,32,inclusion
8,32,we
8,32,re
8,32,interested
8,32,in
8,32,gaining
8,32,understanding
8,32,of
8,32,implemented
8,32,programs
8,32,as
8,32,well
8,32,as
8,32,npr
8,32,culture
8,32,in
8,32,general
8,32,please
8,32,let
8,32,us
8,32,know
8,32,as
8,32,soon
8,32,as
8,32,possible
8,34,looking
8,34,forward
8,34,to
8,34,hearing
8,34,back
8,34,thanks
8,34,a
8,34,million
8,36,best
8,37,rebecca
8,37,chinn
8,38,barnard
8,38,college
8,38,of
8,38,columbia
8,38,university
8,39,rc3003
8,39,columbia.edu
9,1,group
9,1,9
9,1,proposal
9,3,as
9,3,a
9,3,group
9,3,we
9,3,have
